"Property ID","Property Type","Listing Type","Bedrooms","Reporting Month","Occupancy Rate","Active Listing Nights","Currency","Revenue (USD)","Revenue Potential (USD)","ADR (USD)","Cleaning Fee Total (USD)","Number of Reservations","Reservation Days","Available Days","Blocked Days","Country","State","City","Postal Code","Neighborhood","Metropolitan Statistical Area","Latitude","Longitude","Active","Scraped During Month","Airbnb Property ID","Airbnb Host ID","Vrbo Property ID","Vrbo Host ID","Property Manager","Revenue (Native)","ADR (Native)","Revenue Potential (Native)","Cleaning Fee Total (Native)"
"abnb_1384294039914511528","Apartment","Private room","0","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.0077975","-89.5737741","True","True","1384294039914511528","686164913","","","","0","0","0","0"
"abnb_1384449550894523812","House","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9674874244","-89.6343375556","True","True","1384449550894523812","14361016","","","","0","0","0","0"
"abnb_1384706985193182716","Other","Private room","2","8/1/2025","0.645161","31","usd","1446","1446","72.3","146","9","20","11","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9750915872","-89.6247716045","True","True","1384706985193182716","418880339","","","","27262.78","1363.14","27102.45","2934"
"abnb_1448534217189931554","Tiny house","Entire home/apt","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Este","","20.96816","-89.61014","True","True","1448534217189931554","702433150","","","","0","0","0","0"
"abnb_1448640293323478515","House","Entire home/apt","3","8/1/2025","0.193548","31","usd","311","311","51.83","0","3","6","25","0","Mexico","Yucatan","Merida","","Merida Sud Oeste","","20.9808870929","-89.6618261954","True","True","1448640293323478515","519435629","","","","5872.38","978.73","5829.09","0"
"abnb_1448733705835276839","House","Entire home/apt","1","8/1/2025","0.36","25","usd","328","328","36.44","31","2","9","22","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9823331266","-89.6319465924","True","True","1448733705835276839","480218578","","","","6136.55","681.84","6147.72","591"
"abnb_1448850172180820776","House","Entire home/apt","2","8/1/2025","0.677419","31","usd","1107","1107","52.71","197","8","21","10","0","Mexico","Yucatan","Merida","","","","21.071010267","-89.6576555098","True","True","1448850172180820776","394818061","","","","20875.83","994.09","20748.56","3828"
"abnb_1448922818188354677","Apartment","Entire home/apt","2","8/1/2025","0.518519","27","usd","918","1054","65.57","0","9","14","13","4","Mexico","Yucatan","Merida","","Temozon Norte","","21.0539739969","-89.6145178252","True","True","1448922818188354677","470213762","","","","17199","1228.5","19755.12","0"
"abnb_1448962415285315602","House","Entire home/apt","3","8/1/2025","0.774194","31","usd","2491","2491","103.79","0","7","24","7","0","Mexico","Yucatan","Merida","","Merida Oeste","","20.9931287","-89.6460942","True","True","1448962415285315602","238182977","","","","46724.61","1946.86","46688.94","0"
"abnb_1449272340392515630","House","Entire home/apt","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Este","","20.9615","-89.57205","True","True","1449272340392515630","702806771","","","","0","0","0","0"
"abnb_1449315878201924562","House","Entire home/apt","3","8/1/2025","0.588235","17","usd","1152","2100.71","115.2","114","2","10","7","14","Mexico","Yucatan","Merida","","Merida Oeste","","20.9956658","-89.6635621","True","True","1449315878201924562","308979615","","","","21554.42","2155.44","39373.63","2166"
"abnb_1449363232459689433","Apartment","Entire home/apt","2","8/1/2025","0.4375","16","usd","399","773.06","57","0","2","7","9","15","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.02163","-89.60741","True","True","1449363232459689433","702843103","","","","7508.62","1072.66","14489.55","0"
"abnb_1449928252084701128","House","Private room","0","8/1/2025","0.965517","29","usd","1342","1434.55","47.93","0","10","28","1","2","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97419","-89.61027","True","True","1449928252084701128","683325678","","","","25216.75","900.6","26887.93","0"
"abnb_1450129818279056053","Hotel","Private room","1","8/1/2025","0.387097","31","usd","570","570","47.5","0","9","12","19","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.0270462","-89.6307352","True","True","1450129818279056053","703083658","","","","10706","892.17","10683.54","0"
"abnb_1450146681679900001","Apartment","Entire home/apt","2","8/1/2025","0.806452","31","usd","1220","1220","48.8","160","6","25","6","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.0077794","-89.5659908","True","True","1450146681679900001","116146781","","","","22882.4","915.3","22866.52","3179"
"abnb_1444545505333407348","House","Private room","0","8/1/2025","0.064516","31","usd","34","34","17","0","1","2","29","0","Mexico","Yucatan","Merida","","97314","","20.9963519452","-89.6871442484","True","True","1444545505333407348","682589711","","","","654.5","327.25","637.26","0"
"abnb_1444576409712628580","Hostel","Shared room","0","8/1/2025","0.074074","27","usd","18","18","9","0","2","2","29","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9634849045","-89.6278268574","True","True","1444576409712628580","701543187","","","","350.48","175.24","337.37","0"
"abnb_1445041350116642957","Condominium (condo)","Entire home/apt","1","8/1/2025","0.1","30","usd","78","78","26","0","1","3","28","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 2","","20.9961315","-89.5828903","True","True","1445041350116642957","103283575","","","","1450.83","483.61","1461.96","0"
"abnb_1445075832557847247","House","Entire home/apt","3","8/1/2025","0.709677","31","usd","3086","3086","140.27","248","12","22","9","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9706737272","-89.61160573","True","True","1445075832557847247","573026266","","","Somar Hosting","57876.59","2630.75","57841.05","4712"
"abnb_1445076871871339740","House","Entire home/apt","2","8/1/2025","0.451613","31","usd","751","751","53.64","0","5","14","17","0","Mexico","Yucatan","Merida","","Merida Este","","20.9917470078","-89.5812062815","True","True","1445076871871339740","101685908","","","","14108.27","1007.73","14076.03","0"
"abnb_1445153560233563581","House","Entire home/apt","2","8/1/2025","0.322581","31","usd","1012","1012","101.2","30","1","10","21","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9795959375","-89.614164378","True","True","1445153560233563581","478563401","","","","19000.35","1900.04","18967.97","620"
"abnb_1445158008812798753","House","Private room","0","8/1/2025","0.846154","26","usd","604","650.45","27.45","0","10","22","7","2","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9959014084","-89.6332348456","True","True","1445158008812798753","701705980","","","","11381.21","517.33","12191.49","0"
"abnb_1445184004017142035","House","Private room","0","8/1/2025","0.033333","30","usd","16","16","16","0","1","1","30","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.0052436114","-89.5644989748","True","True","1445184004017142035","60888091","","","","309.07","309.07","299.89","0"
"abnb_1445856361604680867","Guest house","Entire home/apt","3","8/1/2025","0.666667","3","usd","112","112","56","24","1","2","29","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.99832","-89.6167","True","True","1445856361604680867","565899452","","","","2107.18","1053.59","2099.22","448"
"abnb_1445859631242733882","Guest house","Entire home/apt","1","8/1/2025","0","0","usd","0","0","0","0","0","0","3","28","Mexico","Yucatan","Merida","","Merida Norte Zona 2","","21.0083463999","-89.6164287184","True","True","1445859631242733882","565899452","","","","0","0","0","0"
"abnb_1445902910254675164","Apartment","Private room","0","8/1/2025","0.290323","31","usd","264","264","29.33","18","3","9","22","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 2","","21.0079250076","-89.6286813542","True","True","1445902910254675164","327150441","","","","4958.18","550.91","4948.17","332"
"abnb_1445986111990000640","House","Private room","1","8/1/2025","0.266667","30","usd","155","155","19.38","0","7","8","23","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9714347","-89.6282801","True","True","1445986111990000640","164482020","","","","2963.42","370.43","2905.17","0"
"abnb_1446018292431124884","House","Private room","0","8/1/2025","0.846154","26","usd","629","677.38","28.59","0","10","22","7","2","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.99552159","-89.632968733","True","True","1446018292431124884","701705980","","","","11835.62","537.98","12696.23","0"
"abnb_1208673096485383114","House","Entire home/apt","3","8/1/2025","0.645161","31","usd","1777","1777","88.85","362","7","20","11","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 2","","21.02008","-89.6413","True","True","1208673096485383114","134721190","","","Rodrigo","33539.92","1677","33306.4","6938"
"abnb_1208678656377724919","Condominium (condo)","Entire home/apt","1","8/1/2025","0.7","30","usd","726","750.2","34.57","0","13","21","9","1","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.9598231","-89.6134418","True","True","1208678656377724919","300489600","","","","13581.08","646.72","14061.02","0"
"abnb_1208831190686418305","Condominium (condo)","Private room","1","8/1/2025","0.545455","22","usd","158","222.65","13.17","19","3","12","10","9","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9740762519","-89.6093349159","True","True","1208831190686418305","525422707","","","","2908.82","242.4","4173.19","356"
"abnb_1208908127156619092","Townhouse","Entire home/apt","2","8/1/2025","1","5","usd","736","4563.2","147.2","50","1","5","0","26","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97128","-89.62698","True","True","1208908127156619092","592184548","2840427","","Hponce Homes","13833.46","2766.69","85528.29","935"
"abnb_1209399167814980864","Condominium (condo)","Entire home/apt","1","8/1/2025","0.870968","31","usd","750","750","27.78","50","9","27","4","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.98151","-89.62697","True","True","1209399167814980864","168559539","","","","14189.4","525.53","14057.29","1002"
"abnb_1209501243720723751","House","Entire home/apt","1","8/1/2025","0.354839","31","usd","622","622","56.55","48","3","11","20","0","Mexico","Yucatan","Merida","","Merida Centro Sud","","20.96305","-89.63087","True","True","1209501243720723751","62292571","","","","11672.82","1061.17","11658.18","893"
"abnb_1265648669823424426","Serviced apartment","Entire home/apt","1","8/1/2025","0.612903","31","usd","879","879","46.26","77","8","19","12","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9838291851","-89.6133318593","True","True","1265648669823424426","156043671","11745060ha","","","16626.28","875.07","16475.14","1640"
"abnb_1265939969540935474","House","Entire home/apt","2","8/1/2025","0.83871","31","usd","1112","1112","42.77","0","8","26","5","0","Mexico","Yucatan","Merida","","Merida Oeste","","20.9941713","-89.6489618","True","True","1265939969540935474","51616725","","","","20707.87","796.46","20842.27","0"
"abnb_1266058301303684000","Apartment","Entire home/apt","1","8/1/2025","0.5","18","usd","193","332.36","21.44","15","2","9","9","13","Mexico","Yucatan","Merida","","Merida Este","","20.9943929699","-89.5658935673","True","True","1266058301303684000","656777737","","","","3762.53","418.06","6229.44","374"
"abnb_1266279815005638133","Apartment","Private room","1","8/1/2025","1","16","usd","304","589","19","0","1","16","0","15","Mexico","Yucatan","Merida","","","","20.9018976091","-89.6263040333","True","True","1266279815005638133","341250589","","","","5599.51","349.97","11039.66","0"
"abnb_1186856088437958193","House","Entire home/apt","5","8/1/2025","0.566667","30","usd","3256","3364.53","191.53","199","3","17","13","1","Mexico","Yucatan","Merida","","","","21.06055","-89.65475","True","True","1186856088437958193","494367336","","","","61161.38","3597.73","63061.62","3929"
"abnb_1187162643740233774","Apartment","Entire home/apt","1","8/1/2025","0.32","25","usd","397","428.76","49.63","22","3","8","21","2","Mexico","Yucatan","Merida","","Merida Norte Zona 1","","21.03589","-89.61654","True","True","1187162643740233774","123377673","","","","7412.12","926.52","8036.33","444"
"abnb_1187201966038230937","House","Private room","1","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Oeste Zona 1","","21.02573","-89.62812","True","True","1187201966038230937","106951900","","","","0","0","0","0"
"abnb_1187588986983214695","House","Entire home/apt","2","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Nord-Este Zona 1","","21.02718","-89.57812","True","True","1187588986983214695","431992146","","","","0","0","0","0"
"abnb_1187874428004710731","Apartment","Entire home/apt","1","8/1/2025","0.419355","31","usd","509","509","39.15","73","6","13","18","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.99312","-89.61447","True","True","1187874428004710731","584267738","","","","9609.94","739.23","9540.21","1454"
"abnb_1187887814777407735","Apartment","Entire home/apt","1","8/1/2025","0.516129","31","usd","647","647","40.44","93","9","16","15","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9931","-89.61501","True","True","1187887814777407735","584267738","","","","12145.13","759.07","12126.75","1840"
"abnb_1187893807780068604","Apartment","Entire home/apt","1","8/1/2025","0.392857","28","usd","527","583.47","47.91","48","4","11","17","3","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.9917","-89.61564","True","True","1187893807780068604","584267738","","","","9937.47","903.41","10935.92","967"
"abnb_1187901669313800639","Apartment","Entire home/apt","1","8/1/2025","0.655172","29","usd","649","693.76","34.16","86","8","19","10","2","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.99157","-89.61537","True","True","1187901669313800639","584267738","","","","12280.62","646.35","13003.2","1752"
"abnb_1187908095085593319","Apartment","Entire home/apt","1","8/1/2025","0.75","8","usd","203","786.57","33.83","31","3","6","2","23","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.99174","-89.61574","True","True","1187908095085593319","584267738","","","","3823.01","637.17","14742.67","605"
"abnb_1187923222387561613","House","Entire home/apt","5","8/1/2025","0.903226","31","usd","9419","9419","336.39","941","10","28","3","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.99171","-89.61618","True","True","1187923222387561613","584267738","","","","176599.09","6307.11","176540.79","17705"
"abnb_21610441","House","Entire home/apt","5","8/1/2025","0","0","usd","0","0","0","0","0","0","31","0","Mexico","Yucatan","Merida","","Merida Centro Norte","","20.97754","-89.61893","True","True","21610441","157197934","","","","0","0","0","0"
